comment_id,episode,sentiment,intensity
i3uvqgs,9,confused,
i3uvqgs,9,impressed,
i3uvrni,9,confused,
i3uvti1,9,confused,
i3uvti1,9,intrigued,
i3uvu59,9,confused,
i3uvu59,9,amused,
i3uvuy7,9,confused,
i3uvuy7,9,curious,
i3uvwcv,9,confused,
i3uvwcv,9,impressed,
i3uvwub,9,excited,
i3uvwub,9,impressed,
i3uvww0,9,confused,
i3uvx7l,9,angry,
i3uvx7l,9,disappointed,
i3uvzti,9,disappointed,
i3uvzti,9,confused,
i3uw0f4,9,confused,
i3uw0f4,9,impressed,
i3uw1tu,9,shocked,
i3uw1tu,9,disappointed,
i3uw1tu,9,confused,
i3uw22a,9,impressed,
i3uw2xl,9,confused,
i3uw2xl,9,shocked,
i3uw3if,9,curious,
i3uw3if,9,intrigued,
i3uw4d8,9,amused,
i3uw4d8,9,annoyed,
i3uw4id,9,scared,
i3uw4id,9,tense,
i3uw53p,9,confused,
i3uw53p,9,impressed,
i3uw5ly,9,shocked,
i3uw5ly,9,confused,
i3uw7wo,9,confused,
i3uw7wo,9,impressed,
i3uw83h,9,shocked,
i3uw83h,9,disappointed,
i3uw8j7,9,confused,
i3uw8j7,9,impressed,
i3uw8qg,9,confused,
i3uw8xp,9,confused,
i3uw8xp,9,sad,
i3uwb0r,9,confused,
i3uwc5u,9,stressed,
i3uwc5u,9,anxious,
i3uwcse,9,angry,
i3uwcse,9,excited,
i3uwdll,9,confused,
i3uwdll,9,annoyed,
i3uwds2,9,excited,
i3uwds2,9,impressed,
i3uwe75,9,confused,
i3uwe75,9,concerned,
i3uwe9u,9,confused,
i3uwfo5,9,amused,
i3uwfo5,9,confused,
i3uwglt,9,confused,
i3uwglt,9,concerned,
i3uwh3i,9,disappointed,
i3uwh3i,9,annoyed,
i3uwhuk,9,confused,
i3uwhuk,9,scared,
i3uwi7o,9,angry,
i3uwi7o,9,disappointed,
i3uwjfm,9,shocked,
i3uwjfm,9,hopeful,
i3uwjfm,9,confused,
i3uwk9v,9,love,
i3uwk9v,9,excited,
i3uwkfb,9,confused,
i3uwkfb,9,impressed,
i3uwkgl,9,curious,
i3uwkgl,9,intrigued,
i3uwkj7,9,confused,
i3uwkj7,9,excited,
i3uwkxp,9,angry,
i3uwkxp,9,confused,
i3uwlh8,9,excited,
i3uwmgk,9,confused,
i3uwmgk,9,shocked,
i3uwomb,9,shocked,
i3uwomb,9,confused,
i3uwwlq,9,confused,
i3uwy34,9,excited,
i3uwy34,9,curious,
i3uwyri,9,confused,
i3uwyri,9,shocked,
i3uwyz9,9,shocked,
i3uwyz9,9,excited,
i3uwyz9,9,confused,
i3uwz7t,9,confused,
i3uwz7t,9,scared,
i3uwzjt,9,excited,
i3uwzjt,9,impressed,
i3uwzx1,9,confused,
i3ux0cd,9,impressed,
i3ux22i,9,confused,
i3ux22i,9,concerned,
i3ux2in,9,disappointed,
i3ux2in,9,frustrated,
i3ux2jd,9,confused,
i3ux2jd,9,impressed,
i3ux31s,9,confused,
i3ux31s,9,annoyed,
i3ux3dy,9,confused,
i3ux4ll,9,confused,
i3ux5vk,9,shocked,
i3ux5vk,9,confused,
i3ux6lr,9,excited,
i3ux6lr,9,amused,
i3ux7r9,9,confused,
i3ux7r9,9,sad,
i3ux7xn,9,confused,
i3ux9uq,9,shocked,
i3ux9uq,9,excited,
i3ux9uq,9,impressed,
i3ux9uq,9,scared,
i3uxb6g,9,confused,
i3uxb6g,9,disappointed,
i3uxbdo,9,amused,
i3uxbdo,9,confused,
i3uxdiu,9,excited,
i3uxdoh,9,angry,
i3uxdoh,9,confused,
i3uxfcx,9,confused,
i3uxfcx,9,impressed,
i3uxfmz,9,excited,
i3uxfmz,9,impressed,
i3uxgow,9,amused,
i3uxj61,9,disappointed,
i3uxj61,9,amused,
i3uxkv5,9,confused,
i3uxkv5,9,amused,
i3uxlpu,9,confused,
i3uxma0,9,amused,
i3uxmwy,9,confused,
i3uxo65,9,shocked,
i3uxo65,9,excited,
i3uxow6,9,excited,
i3uxow6,9,impressed,
i3uxq2d,9,confused,
i3uxr1e,9,confused,
i3uxr1e,9,curious,
i3uxreo,9,amused,
i3uxreo,9,confused,
i3uxrym,9,shocked,
i3uxrym,9,excited,
i3uxtcy,9,amused,
i3uxxc5,9,shocked,
i3uxxc5,9,confused,
i3uxxc5,9,sad,
i3uxxm5,9,disappointed,
i3uxxm5,9,annoyed,
i3uxy8d,9,confused,
i3uxy8d,9,impressed,
i3uxy9y,9,confused,
i3uxymv,9,angry,
i3uxymv,9,excited,
i3uxysd,9,confused,
i3uxysd,9,angry,
i3uxzil,9,confused,
i3uxzil,9,disappointed,
i3uy06p,9,confused,
i3uy1ue,9,confused,
i3uy1ue,9,impressed,
i3uy4kl,9,confused,
i3uy4kl,9,shocked,
i3uy78b,9,excited,
i3uy78b,9,impressed,
i3uyb4j,9,curious,
i3uyb4j,9,intrigued,
i3uybul,9,sad,
i3uybul,9,love,
i3uybul,9,impressed,
i3uycfr,9,excited,
i3uyedj,9,excited,
i3uyedj,9,impressed,
i3uyfa9,9,curious,
i3uyfa9,9,speculative,
i3uyfsr,9,frustrated,
i3uyfsr,9,confused,
i3uyfx8,9,curious,
i3uyfx8,9,impressed,
i3uygri,9,shocked,
i3uygri,9,excited,
i3uygri,9,sad,
i3uygya,9,impressed,
i3uyiw5,9,confused,
i3uyiw5,9,impressed,
i3uylro,9,impressed,
i3uymj0,9,shocked,
i3uymj0,9,confused,
i3uymj8,9,shocked,
i3uymj8,9,excited,
i3uymj8,9,confused,
i3uymyo,9,angry,
i3uymyo,9,disappointed,
i3uypea,9,amused,
i3uyqdk,9,confused,
i3uyqj4,9,confused,
i3uyqj4,9,curious,
i3uyqxu,9,confused,
i3uysdi,9,excited,
i3uysdi,9,impressed,
i3uyt7z,9,shocked,
i3uyt7z,9,confused,
i3uyt7z,9,angry,
i3uyt7z,9,impressed,
i3uytyq,9,excited,
i3uytyq,9,impressed,
i3uyv9a,9,excited,
i3uyv9a,9,impressed,
i3uyv9a,9,love,
i3uyw0t,9,disappointed,
i3uyw0t,9,angry,
i3uyx2a,9,excited,
i3uyx2a,9,impressed,
i3uyx81,9,excited,
i3uyx81,9,impressed,
i3uyycz,9,confused,
i3uyycz,9,impressed,
i3uyyd5,9,confused,
i3uyyd5,9,impressed,
i3uyywb,9,amused,
i3uz0yk,9,confused,
i3uz0yk,9,amused,
i3uz14b,9,confused,
i3uz1ob,9,confused,
i3uz1ob,9,disappointed,
i3uz3ik,9,scared,
i3uz3ik,9,impressed,
i3uz3zl,9,disgusted,
i3uz3zl,9,annoyed,
i3uz43m,9,confused,
i3uz43m,9,curious,
i3uz446,9,confused,
i3uz446,9,impressed,
i3uz5q6,9,curious,
i3uz5q6,9,excited,
i3uz68q,9,frustrated,
i3uz68q,9,disappointed,
i3uz7us,9,excited,
i3uz7us,9,confused,
i3uz9mn,9,shocked,
i3uz9mn,9,excited,
i3uza1u,9,curious,
i3uza1u,9,intrigued,
i3uzagj,9,confused,
i3uzagj,9,impressed,
i3uzbkd,9,excited,
i3uzbkd,9,amused,
i3uzbou,9,confused,
i3uzbou,9,shocked,
i3uzezs,9,confused,
i3uzfck,9,excited,
i3uzfck,9,love,
i3uzfwz,9,curious,
i3uzg7v,9,shocked,
i3uzg7v,9,excited,
i3uzgdh,9,confused,
i3uzgdh,9,impressed,
i3uzgex,9,excited,
i3uzgex,9,impressed,
i3uzgip,9,confused,
i3uzhi5,9,shocked,
i3uzhi5,9,excited,
i3uzihl,9,confused,
i3uzihl,9,amused,
i3uzivb,9,amused,
i3uzivb,9,confused,
i3uzk8n,9,sad,
i3uzk8n,9,excited,
i3uzmgi,9,impressed,
i3uzmgi,9,confused,
i3uznxw,9,excited,
i3uznxw,9,amused,
i3uzohi,9,disappointed,
i3uzohi,9,annoyed,
i3uzohv,9,confused,
i3uzohv,9,impressed,
i3uzq1p,9,confused,
i3uzq1p,9,impressed,
i3uzt14,9,confused,
i3uzt14,9,amused,
i3uzu1l,9,confused,
i3uzu1l,9,sad,
i3uzuvk,9,excited,
i3uzuvk,9,impressed,
i3uzvk8,9,angry,
i3uzvk8,9,impressed,
i3uzwad,9,disappointed,
i3uzwad,9,angry,
i3uzxlf,9,disappointed,
i3uzxlf,9,angry,
i3uzy1b,9,impressed,
i3uzy7o,9,impressed,
i3uzzlg,9,confused,
i3uzzlg,9,curious,
i3uzznz,9,confused,
i3uzznz,9,impressed,
i3v0044,9,excited,
i3v00jz,9,impressed,
i3v00jz,9,excited,
i3v01t3,9,frustrated,
i3v01t3,9,disappointed,
i3v03y5,9,confused,
i3v03y5,9,curious,
i3v04la,9,shocked,
i3v04la,9,confused,
i3v063u,9,confused,
i3v063u,9,shocked,
i3v07lc,9,excited,
i3v07lc,9,impressed,
i3v07lc,9,love,
i3v07lj,9,confused,
i3v09lx,9,angry,
i3v0ao8,9,curious,
i3v0ao8,9,thoughtful,
i3v0axh,9,confused,
i3v0cgz,9,sad,
i3v0cgz,9,shocked,
i3v0ch4,9,impressed,
i3v0dsj,9,amused,
i3v0ep9,9,impressed,
i3v0ep9,9,confused,
i3v0epq,9,scared,
i3v0epq,9,angry,
i3v0f74,9,confused,
i3v0f74,9,shocked,
i3v0fhh,9,confused,
i3v0fhh,9,annoyed,
i3v0gd2,9,sad,
i3v0gd2,9,impressed,
i3v0hss,9,curious,
i3v0il7,9,confused,
i3v0ivp,9,confused,
i3v0jc1,9,shocked,
i3v0jc1,9,confused,
i3v0k6o,9,confused,
i3v0k6o,9,amused,
i3v0lez,9,impressed,
i3v0lez,9,excited,
i3v0lfd,9,impressed,
i3v0lfd,9,amused,
i3v0lgb,9,confused,
i3v0qbf,9,angry,
i3v0qbf,9,stressed,
i3v0rxf,9,impressed,
i3v0rxf,9,excited,
i3v0s64,9,impressed,
i3v0s64,9,confused,
i3v0ttu,9,excited,
i3v0ttu,9,impressed,
i3v0tvd,9,excited,
i3v0tvd,9,impressed,
i3v0vl9,9,shocked,
i3v0vl9,9,excited,
i3v0voh,9,confused,
i3v0voh,9,sad,
i3v0wet,9,anxious,
i3v0wet,9,empty,
i3v0wet,9,enjoyed,
i3v0wet,9,confused,
i3v0x8g,9,confused,
i3v0x8g,9,sad,
i3v0y9o,9,impressed,
i3v0zjr,9,disappointed,
i3v0zjr,9,confused,
i3v1033,9,disappointed,
i3v1033,9,confused,
i3v14pa,9,confused,
i3v14pa,9,sad,
i3v14sp,9,confused,
i3v14sp,9,shocked,
i3v1652,9,tense,
i3v185f,9,confused,
i3v185f,9,annoyed,
i3v1amv,9,confused,
i3v1amv,9,impressed,
i3v1blv,9,excited,
i3v1blv,9,hopeful,
i3v1c4b,9,confused,
i3v1c4b,9,impressed,
i3v1fpg,9,confused,
i3v1fpg,9,impressed,
i3v1fvo,9,disappointed,
i3v1fwx,9,confused,
i3v1fwx,9,disappointed,
i3v1g59,9,confused,
i3v1g59,9,scared,
i3v1gu7,9,sad,
i3v1gu7,9,confused,
i3v1hdl,9,amused,
i3v1hof,9,confused,
i3v1hof,9,concerned,
i3v1ijz,9,impressed,
i3v1koh,9,excited,
i3v1koh,9,love,
i3v1ld4,9,confused,
i3v1m4w,9,excited,
i3v1o4k,9,impressed,
i3v1ogh,9,confused,
i3v1ogh,9,sad,
i3v1p01,9,happy,
i3v1p01,9,sad,
i3v1p8q,9,confused,
i3v1p8q,9,disappointed,
i3v1pdj,9,confused,
i3v1pdj,9,impressed,
i3v1pjg,9,confused,
i3v1pjg,9,impressed,
i3v1qv7,9,excited,
i3v1qv7,9,impressed,
i3v1r63,9,scared,
i3v1r63,9,excited,
i3v1s1c,9,confused,
i3v1s1c,9,curious,
i3v1sop,9,excited,
i3v1sop,9,concerned,
i3v1tzg,9,confused,
i3v1tzg,9,concerned,
i3v1wel,9,confused,
i3v1wel,9,disappointed,
i3v1xce,9,excited,
i3v1xce,9,impressed,
i3v1xun,9,confused,
i3v1zmb,9,impressed,
i3v1zmb,9,excited,
i3v1zmb,9,confused,
i3v20uz,9,confused,
i3v20uz,9,curious,
i3v212g,9,confused,
i3v212h,9,confused,
i3v212h,9,impressed,
i3v23b9,9,confused,
i3v271c,9,impressed,
i3v29kk,9,impressed,
i3v29kk,9,excited,
i3v29ud,9,disappointed,
i3v29ud,9,annoyed,
i3v2b32,9,confused,
i3v2c1q,9,impressed,
i3v2c1q,9,excited,
i3v2db8,9,confused,
i3v2db8,9,curious,
i3v2dvg,9,sad,
i3v2dvg,9,poignant,
i3v2eql,9,sad,
i3v2eql,9,confused,
i3v2gve,9,confused,
i3v2gve,9,impressed,
i3v2h62,9,impressed,
i3v2h62,9,excited,
i3v2ho8,9,confused,
i3v2kma,9,annoyed,
i3v2kma,9,disappointed,
i3v2l81,9,annoyed,
i3v2n25,9,disappointed,
i3v2n25,9,annoyed,
i3v2nbp,9,confused,
i3v2npl,9,confused,
i3v2npl,9,impressed,
i3v2nsy,9,confused,
i3v2nsy,9,annoyed,
i3v2pk7,9,confused,
i3v2pk7,9,impressed,
i3v2qg0,9,suspicious,
i3v2qg0,9,curious,
i3v2sjj,9,excited,
i3v2sjj,9,shocked,
i3v2tam,9,confused,
i3v2tam,9,angry,
i3v2w34,9,annoyed,
i3v2w34,9,disappointed,
i3v2xnm,9,angry,
i3v2xnm,9,disappointed,
i3v304u,9,curious,
i3v304u,9,speculative,
i3v30a3,9,impressed,
i3v326z,9,confused,
i3v326z,9,annoyed,
i3v3288,9,confused,
i3v3288,9,impressed,
i3v343w,9,impressed,
i3v36cz,9,hate,
i3v36cz,9,angry,
i3v36l6,9,confused,
i3v36l6,9,concerned,
i3v377m,9,concerned,
i3v377m,9,impressed,
i3v38et,9,confused,
i3v38et,9,impressed,
i3v398w,9,angry,
i3v398w,9,disappointed,
i3v3a1o,9,confused,
i3v3a1o,9,sad,
i3v3a9v,9,love,
i3v3a9v,9,excited,
i3v3b1u,9,confused,
i3v3cq9,9,excited,
i3v3cq9,9,confused,
i3v3cya,9,excited,
i3v3cya,9,impressed,
i3v3d3u,9,scared,
i3v3d3u,9,amused,
i3v3gmb,9,impressed,
i3v3gmb,9,excited,
i3v3gsz,9,angry,
i3v3gsz,9,confused,
i3v3m0i,9,confused,
i3v3mu4,9,confused,
i3v3mu4,9,sad,
i3v3nfn,9,confused,
i3v3nik,9,sad,
i3v3nik,9,impressed,
i3v3nmn,9,excited,
i3v3nmn,9,amused,
i3v3nr6,9,confused,
i3v3nr6,9,amused,
i3v3oed,9,shocked,
i3v3oed,9,confused,
i3v3p4q,9,amused,
i3v3p4q,9,curious,
i3v3qto,9,confused,
i3v3qto,9,shocked,
i3v3sot,9,confused,
i3v3sot,9,amused,
i3v3wo3,9,confused,
i3v3wo3,9,scared,
i3v3wwk,9,impressed,
i3v3wwk,9,confused,
i3v3y4l,9,confused,
i3v3zo6,9,confused,
i3v3zo6,9,curious,
i3v41ho,9,confused,
i3v43tf,9,confused,
i3v43tf,9,hopeful,
i3v444e,9,confused,
i3v44ix,9,impressed,
i3v44ix,9,excited,
i3v4533,9,confused,
i3v4533,9,scared,
i3v45jk,9,confused,
i3v45jk,9,impressed,
i3v461r,9,confused,
i3v461r,9,shocked,
i3v46yt,9,confused,
i3v46yt,9,impressed,
i3v47g6,9,confused,
i3v47g6,9,annoyed,
i3v47vb,9,confused,
i3v4997,9,curious,
i3v49ll,9,confused,
i3v49ll,9,impressed,
i3v4b7f,9,confused,
i3v4b7f,9,concerned,
i3v4dm8,9,excited,
i3v4dm8,9,disappointed,
i3v4dnt,9,impressed,
i3v4fqg,9,confused,
i3v4fqg,9,impressed,
i3v4gj5,9,confused,
i3v4hwk,9,amused,
i3v4jn2,9,impressed,
i3v4kxb,9,excited,
i3v4kxb,9,impressed,
i3v4kxb,9,confused,
i3v4m1r,9,confused,
i3v4m52,9,shocked,
i3v4m52,9,excited,
i3v4m52,9,confused,
i3v4myg,9,thoughtful,
i3v4myg,9,curious,
i3v4oqc,9,confused,
i3v4oqc,9,curious,
i3v4pnr,9,impressed,
i3v4pnr,9,excited,
i3v4qay,9,concerned,
i3v4qay,9,speculative,
i3v4s4s,9,confused,
i3v4s4s,9,amused,
i3v4sl9,9,impressed,
i3v4u8d,9,impressed,
i3v4wke,9,curious,
i3v4wke,9,speculative,
i3v4wn2,9,confused,
i3v4wu1,9,excited,
i3v4zuk,9,excited,
i3v4zuk,9,confused,
i3v4zuk,9,impressed,
i3v50xi,9,excited,
i3v510k,9,confused,
i3v510k,9,sad,
i3v51qb,9,impressed,
i3v544u,9,excited,
i3v544u,9,impressed,
i3v54sn,9,curious,
i3v54sw,9,excited,
i3v54yj,9,impressed,
i3v55sp,9,confused,
i3v55sp,9,impressed,
i3v568a,9,scared,
i3v56g9,9,confused,
i3v58kr,9,excited,
i3v592v,9,confused,
i3v592v,9,impressed,
i3v59yz,9,confused,
i3v59yz,9,annoyed,
i3v5c0s,9,amused,
i3v5c6o,9,sad,
i3v5c6o,9,confused,
i3v5ccf,9,impressed,
i3v5ccf,9,confused,
i3v5ccf,9,disappointed,
i3v5ckp,9,shocked,
i3v5ckp,9,excited,
i3v5ckp,9,scared,
i3v5f27,9,impressed,
i3v5flb,9,excited,
i3v5fpb,9,love,
i3v5fpb,9,excited,
i3v5gl1,9,love,
i3v5gl1,9,impressed,
i3v5igj,9,concerned,
i3v5igj,9,hopeful,
i3v5jce,9,confused,
i3v5jce,9,excited,
i3v5ka9,9,confused,
i3v5ka9,9,impressed,
i3v5kdn,9,confused,
i3v5kdn,9,curious,
i3v5mc7,9,angry,
i3v5mc7,9,disappointed,
i3v5mvs,9,shocked,
i3v5mvs,9,excited,
i3v5mvs,9,impressed,
i3v5n3k,9,amused,
i3v5odx,9,excited,
i3v5odx,9,curious,
i3v5oyi,9,shocked,
i3v5oyi,9,confused,
i3v5oyi,9,sad,
i3v5qa1,9,impressed,
i3v5qsy,9,confused,
i3v5qsy,9,curious,
i3v5s73,9,confused,
i3v5s73,9,curious,
i3v5sko,9,unnerved,
i3v5skq,9,excited,
i3v5skq,9,impressed,
i3v5vaz,9,confused,
i3v5vaz,9,impressed,
i3v5vcb,9,confused,
i3v5xtg,9,amused,
i3v5xtg,9,impressed,
i3v60bo,9,impressed,
i3v617m,9,love,
i3v617m,9,impressed,
i3v61w3,9,confused,
i3v625d,9,impressed,
i3v635j,9,confused,
i3v63qf,9,shocked,
i3v63qf,9,excited,
i3v67v3,9,love,
i3v68ff,9,anxious,
i3v68ff,9,excited,
i3v6a8h,9,confused,
i3v6a8p,9,impressed,
i3v6ba8,9,angry,
i3v6ba8,9,disappointed,
i3v6c82,9,confused,
i3v6c82,9,annoyed,
i3v6g71,9,angry,
i3v6g71,9,excited,
i3v6h2d,9,confused,
i3v6h2d,9,impressed,
i3v6j0z,9,confused,
i3v6j0z,9,sad,
i3v6j1v,9,impressed,
i3v6ja7,9,confused,
i3v6ja7,9,amused,
i3v6jqo,9,shocked,
i3v6jqo,9,excited,
i3v6jqo,9,confused,
i3v6k9n,9,confused,
i3v6k9n,9,impressed,
i3v6kr6,9,angry,
i3v6kr6,9,impressed,
i3v6kxo,9,impressed,
i3v6kxo,9,excited,
i3v6l7o,9,confused,
i3v6l7o,9,impressed,
i3v6l8o,9,love,
i3v6l8o,9,impressed,
i3v6mnp,9,shocked,
i3v6mnp,9,confused,
i3v6n21,9,angry,
i3v6n21,9,confused,
i3v6ndv,9,confused,
i3v6ntk,9,frustrated,
i3v6ntk,9,excited,
i3v6oiu,9,confused,
i3v6oiu,9,impressed,
i3v6om7,9,disappointed,
i3v6om7,9,angry,
i3v6qjz,9,impressed,
i3v6qjz,9,amused,
i3v6up5,9,impressed,
i3v6z1v,9,confused,
i3v6z1v,9,amused,
i3v6zlu,9,confused,
i3v72q3,9,confused,
i3v72q3,9,disappointed,
i3v731g,9,confused,
i3v731g,9,impressed,
i3v73ui,9,excited,
i3v73ui,9,impressed,
i3v744h,9,confused,
i3v744h,9,impressed,
i3v76yg,9,confused,
i3v76yg,9,impressed,
i3v77cs,9,confused,
i3v77cs,9,curious,
i3v77m7,9,excited,
i3v77m7,9,impressed,
i3v7a78,9,confused,
i3v7a78,9,disappointed,
i3v7a9p,9,confused,
i3v7a9p,9,disappointed,
i3v7c26,9,hopeful,
i3v7c26,9,concerned,
i3v7eqi,9,shocked,
i3v7eqi,9,excited,
i3v7fnq,9,shocked,
i3v7fnq,9,angry,
i3v7fnq,9,disappointed,
i3v7j0f,9,excited,
i3v7j0f,9,impressed,
i3v7jne,9,excited,
i3v7jne,9,amused,
i3v7kcd,9,confused,
i3v7kcd,9,shocked,
i3v7knx,9,frustrated,
i3v7knx,9,annoyed,
i3v7llh,9,angry,
i3v7llh,9,sad,
i3v7m8v,9,excited,
i3v7m8v,9,impressed,
i3v7nn8,9,confused,
i3v7o7m,9,excited,
i3v7o7m,9,suspenseful,
i3v7o9c,9,shocked,
i3v7o9c,9,confused,
i3v7ouu,9,shocked,
i3v7ouu,9,confused,
i3v7qnn,9,impressed,
i3v7r4i,9,scared,
i3v7r4i,9,worried,
i3v7rh3,9,amused,
i3v7shb,9,excited,
i3v7shb,9,angry,
i3v7v5k,9,excited,
i3v7vzh,9,impressed,
i3v7xqq,9,confused,
i3v7yxy,9,impressed,
i3v7z28,9,confused,
i3v7z28,9,disappointed,
i3v836f,9,confused,
i3v840f,9,scared,
i3v840f,9,confused,
i3v84bu,9,love,
i3v84bu,9,amused,
i3v86p7,9,amused,
i3v8a1i,9,shocked,
i3v8a1i,9,excited,
i3v8a1i,9,impressed,
i3v8bvz,9,amused,
i3v8dpl,9,excited,
i3v8dpl,9,curious,
i3v8f8a,9,confused,
i3v8ih9,9,impressed,
i3v8ih9,9,excited,
i3v8j1b,9,sad,
i3v8j1b,9,confused,
i3v8jq5,9,confused,
i3v8jq5,9,disappointed,
i3v8k5i,9,excited,
i3v8k5i,9,impressed,
i3v8m5v,9,confused,
i3v8m5v,9,impressed,
i3v8nk4,9,concerned,
i3v8nk4,9,thoughtful,
i3v8o2u,9,impressed,
i3v8o2u,9,excited,
i3v8p2h,9,impressed,
i3v8qcu,9,shocked,
i3v8qcu,9,excited,
i3v8qcu,9,confused,
i3v8qcu,9,love,
i3v8qcu,9,impressed,
i3v8qf9,9,confused,
i3v8qf9,9,impressed,
i3v8qkv,9,confused,
i3v8qkv,9,shocked,
i3v8voj,9,angry,
i3v8voj,9,disappointed,
i3v8vyl,9,confused,
i3v8yx0,9,impressed,
i3v8zfl,9,hate,
i3v8zfl,9,love,
i3v8zgs,9,confused,
i3v92tf,9,confused,
i3v92tf,9,impressed,
i3v93n8,9,angry,
i3v93n8,9,disappointed,
i3v940s,9,scared,
i3v940s,9,impressed,
i3v950z,9,confused,
i3v950z,9,sad,
i3v9664,9,confused,
i3v9664,9,disappointed,
i3v97eb,9,amused,
i3v97eb,9,impressed,
i3v98n1,9,confused,
i3v98n1,9,shocked,
i3v98y7,9,confused,
i3v98y7,9,impressed,
i3v99kl,9,disappointed,
i3v99mj,9,confused,
i3v9a3s,9,disappointed,
i3v9a3s,9,worried,
i3v9btr,9,confused,
i3v9btr,9,curious,
i3v9dp3,9,love,
i3v9dp3,9,impressed,
i3v9ix6,9,shocked,
i3v9ix6,9,excited,
i3v9k0k,9,impressed,
i3v9k2h,9,confused,
i3v9k2h,9,impressed,
i3v9k4g,9,shocked,
i3v9k4g,9,disappointed,
i3v9k4g,9,sad,
i3v9kn5,9,confused,
i3v9l7z,9,confused,
i3v9l7z,9,curious,
i3v9mwn,9,confused,
i3v9mwn,9,impressed,
i3v9p26,9,disappointed,
i3v9p26,9,confused,
i3v9p26,9,annoyed,
i3v9qo6,9,confused,
i3v9qo6,9,impressed,
i3v9qyo,9,shocked,
i3v9qyo,9,sad,
i3v9rep,9,confused,
i3v9tl4,9,confused,
i3v9tl4,9,impressed,
i3v9tww,9,confused,
i3v9tww,9,impressed,
i3v9ua0,9,confused,
i3v9vgc,9,confused,
i3v9vgc,9,amused,
i3v9wrv,9,excited,
i3v9wrv,9,impressed,
i3v9yxc,9,confused,
i3va5ec,9,confused,
i3va5ec,9,disappointed,
i3va76a,9,excited,
i3va76a,9,impressed,
i3va76a,9,confused,
i3va7t3,9,impressed,
i3va9mw,9,confused,
i3va9mw,9,sad,
i3vadlc,9,excited,
i3vadlc,9,impressed,
i3vadux,9,confused,
i3vadux,9,shocked,
i3vafud,9,impressed,
i3vafud,9,amused,
i3vahja,9,amused,
i3vakx2,9,amused,
i3vakx2,9,confused,
i3vals9,9,confused,
i3vals9,9,shocked,
i3vam7v,9,confused,
i3vam7v,9,disappointed,
i3vanbi,9,impressed,
i3vaoqm,9,amused,
i3vaoqm,9,excited,
i3vapt5,9,confused,
i3vaq14,9,excited,
i3vaq14,9,impressed,
i3vaq8b,9,confused,
i3vaq8b,9,annoyed,
i3vaq99,9,curious,
i3vaq99,9,thoughtful,
i3var66,9,impressed,
i3var66,9,excited,
i3vartc,9,confused,
i3vartc,9,curious,
i3vass3,9,angry,
i3vass3,9,disappointed,
i3vatzd,9,impressed,
i3vatzd,9,excited,
i3vatzd,9,confused,
i3vav4j,9,confused,
i3vawe6,9,excited,
i3vawe6,9,impressed,
i3vaws0,9,confused,
i3vaws0,9,interested,
i3vawuy,9,confused,
i3vawuy,9,curious,
i3vazca,9,confused,
i3vazca,9,curious,
i3vb0bo,9,confused,
i3vb0bo,9,disappointed,
i3vb202,9,amused,
i3vb53p,9,amused,
i3vb53p,9,confused,
i3vb8n4,9,confused,
i3vb8n4,9,curious,
i3vbfw1,9,confused,
i3vbfw1,9,concerned,
i3vbgdv,9,confused,
i3vbgdv,9,impressed,
i3vbhwg,9,disappointed,
i3vbhwg,9,confused,
i3vbhy4,9,shocked,
i3vbhy4,9,amused,
i3vbi6x,9,excited,
i3vbi6x,9,impressed,
i3vbkpe,9,excited,
i3vbkpe,9,confused,
i3vbl08,9,confused,
i3vbl08,9,impressed,
i3vbnhf,9,impressed,
i3vbo9y,9,confused,
i3vbo9y,9,concerned,
i3vbpp2,9,impressed,
i3vbpqp,9,scared,
i3vbpqp,9,confused,
i3vbq6b,9,confused,
i3vbq6x,9,confused,
i3vbq6x,9,scared,
i3vbqau,9,confused,
i3vbqau,9,concerned,
i3vbtnx,9,excited,
i3vbvs7,9,disappointed,
i3vbvs7,9,annoyed,
i3vbx5p,9,confused,
i3vbx5p,9,curious,
i3vbz19,9,confused,
i3vbz8y,9,impressed,
i3vbzqk,9,confused,
i3vbzqk,9,impressed,
i3vc03y,9,confused,
i3vc03y,9,curious,
i3vc0c0,9,confused,
i3vc0c0,9,annoyed,
i3vc0ja,9,confused,
i3vc0ja,9,sad,
i3vc0wj,9,confused,
i3vc0wj,9,amused,
i3vc0y4,9,shocked,
i3vc0y4,9,excited,
i3vc0y4,9,confused,
i3vc16k,9,impressed,
i3vc294,9,amused,
i3vc2eu,9,confused,
i3vc2eu,9,impressed,
i3vc3qk,9,excited,
i3vc3qk,9,impressed,
i3vc6vu,9,impressed,
i3vc78e,9,confused,
i3vc8mz,9,confused,
i3vc8mz,9,impressed,
i3vc9t0,9,confused,
i3vcclw,9,shocked,
i3vcclw,9,confused,
i3vccse,9,love,
i3vccse,9,impressed,
i3vcdek,9,scared,
i3vcdek,9,sad,
i3vce7u,9,impressed,
i3vce7u,9,excited,
i3vchbv,9,impressed,
i3vchbv,9,confused,
i3vci4a,9,sad,
i3vci4a,9,confused,
i3vck2m,9,excited,
i3vck2m,9,impressed,
i3vckna,9,confused,
i3vckzw,9,curious,
i3vclnx,9,confused,
i3vclyp,9,impressed,
i3vcmq3,9,angry,
i3vcmq3,9,frustrated,
i3vco8a,9,confused,
i3vcozj,9,excited,
i3vcq7w,9,confused,
i3vcq7w,9,impressed,
