comment_id,episode,theory_id,endorsement,confidence
i24xdr9,7,1,strong|implied,high
i24xdr9,7,2,implied,medium
i24xpye,7,1,mentioned,medium
i24yc1f,7,1,implied,medium
i250go7,7,1,mentioned,high
i250n45,7,3,implied,high
i250ta7,7,3,mentioned,high
i250tgd,7,1,mentioned,high
i251k6f,7,1,mentioned,high
i251yfg,7,1,mentioned,high
i252315,7,1,mentioned,medium
i253975,7,1,implied,high
i253975,7,2,implied,medium
i253oii,7,3,implied,medium
i2543bb,7,2,implied,high
i254guk,7,1,implied,high
i254ykj,7,3,mentioned,medium
i25556u,7,3,mentioned,high
i25556u,7,4,mentioned,high
i255hx4,7,1,mentioned,high
i255mpv,7,1,mentioned,high
i255tid,7,1,mentioned,medium
i255tid,7,4,implied,medium
i25672f,7,3,mentioned,medium
i256e8i,7,1,mentioned,high
i25733d,7,1,rejected,high
i257nwn,7,1,mentioned,high
i2581x3,7,1,implied,high
i258e2x,7,1,strong,high
i258e2x,7,2,strong,high
i258e2x,7,3,implied,medium
i258e2x,7,4,implied,medium
i258lu1,7,2,implied,high
i25948u,7,1,strong,high
i25948u,7,2,implied,medium
i25948u,7,3,mentioned,medium
i2596yi,7,1,strong|implied,high
i2596yi,7,2,strong|implied,high
i259szy,7,3,mentioned,high
i25a4dr,7,1,mentioned,medium
i25a5mi,7,3,mentioned,high
i25avtu,7,1,implied,high
i25b3ju,7,1,implied,high
i25b3ju,7,4,implied,medium
i25ba5e,7,1,implied,high
i25bty7,7,1,strong|implied,high
i25bty7,7,2,strong|implied,high
i25cpe4,7,1,mentioned,medium
i25d3r5,7,1,implied,medium
i25d6l9,7,3,implied,medium
i25dgw6,7,1,implied,medium
i25dt0s,7,3,implied,high
i25eg19,7,3,mentioned,high
i25eubr,7,1,mentioned,medium
i25g256,7,1,mentioned,high
i25gmz0,7,1,mentioned,high
i25hev1,7,1,mentioned,high
i25hev1,7,3,implied,medium
i25hrh7,7,1,mentioned,medium
i25hyie,7,1,implied,high
i25ixg8,7,1,mentioned,high
i25kbx3,7,3,implied,medium
i25kbx3,7,4,implied,medium
i25l0yi,7,3,implied,medium
i25lgd1,7,3,implied,medium
i25mhga,7,3,mentioned,high
i25mm4l,7,1,mentioned,medium
i25o0z8,7,4,implied,medium
i25o1pc,7,1,strong,high
i25o1pc,7,2,implied,medium
i25oofv,7,2,implied,medium
i25ospz,7,2,implied,high
i25p4a8,7,1,mentioned,medium
i25pz4g,7,1,mentioned,high
i25q51i,7,4,implied,high
i25r5g9,7,4,implied,medium
i25rw7t,7,1,implied,high
i25sctz,7,1,implied,high
i25spfe,7,1,rejected,high
i25t17o,7,1,mentioned,medium
i25t3hv,7,1,mentioned,medium
i25t99e,7,3,implied,high
i25the7,7,2,mentioned,medium
i25uzag,7,1,mentioned,high
i25vrjt,7,1,implied,high
i25vrjt,7,2,implied,high
i25vrjt,7,3,mentioned,medium
i25vrjt,7,4,mentioned,medium
i25wb02,7,1,implied,high
i25wmgp,7,3,implied,high
i25wyu1,7,1,strong|implied,high
i25xxdi,7,1,mentioned,high
i25xxdi,7,3,rejected,high
i25y4c2,7,1,implied,medium
i25y4c2,7,4,implied,medium
i25z18u,7,4,implied,medium
i25zjg3,7,1,implied,medium
i25zjg3,7,4,implied,medium
i25zjxk,7,3,implied,medium
i260els,7,4,implied,medium
i261022,7,1,implied,high
i261022,7,4,implied,medium
i263342,7,1,mentioned,medium
i2643ey,7,3,mentioned,medium
i26530m,7,1,mentioned,high
i265q4m,7,2,implied,high
i2669xm,7,1,implied,medium
i2676lg,7,1,mentioned,medium
i267ywf,7,1,mentioned,medium
i26aapo,7,1,rejected,high
i26auc9,7,3,mentioned,medium
i26clem,7,3,implied,medium
i26dkvz,7,1,implied,high
i26dkvz,7,3,implied,medium
i26ewze,7,1,mentioned,high
i26f9zq,7,1,implied,medium
i26jrx4,7,1,strong|implied,high
i26jrx4,7,2,implied,medium
i26jrx4,7,3,mentioned,medium
i26kpgl,7,3,implied,medium
i26l0yb,7,1,mentioned,medium
i26lid9,7,1,implied,medium
i26m374,7,1,implied,medium
i26macv,7,1,implied,high
i26macv,7,3,implied,medium
i26mrew,7,3,mentioned,medium
i26mzba,7,1,strong|implied,high
i26nmco,7,3,mentioned,medium
i26re3l,7,2,implied,medium
i26rke2,7,3,implied,medium
i26rux5,7,3,mentioned,medium
i26s7e7,7,1,implied,high
i26sq02,7,3,mentioned,medium
i26sq02,7,4,mentioned,medium
i26us2a,7,2,implied,high
i26v3lp,7,1,mentioned,medium
i26v3lp,7,3,implied,medium
i26vg05,7,1,mentioned,medium
i26vxxk,7,1,mentioned,high
i26zuyr,7,1,implied,high
i273xbb,7,1,mentioned,high
i277dq0,7,3,implied,medium
i277pgs,7,1,strong,high
i277pgs,7,2,strong,high
i278bmf,7,1,mentioned,medium
i27bh35,7,4,rejected,medium
i27c9xa,7,1,strong,high
i27c9xa,7,2,strong|implied,high
i27c9xa,7,4,implied,medium
i27ddbs,7,1,implied,high
i27ddbs,7,3,implied,medium
i27erk5,7,3,implied,medium
i27i1ce,7,1,mentioned,high
i27i1ce,7,4,implied,medium
i27i2eo,7,3,implied,high
i27ix5z,7,3,mentioned,medium
i27lesz,7,1,implied,medium
i27lesz,7,4,implied,medium
i27lglo,7,4,implied,medium
i27opsh,7,1,implied,high
i27p85a,7,1,mentioned,high
i27rmks,7,3,implied,medium
i27roo0,7,1,implied,high
i27roo0,7,4,implied,medium
i27saxs,7,3,implied,medium
i27t0u8,7,1,implied,high
i27tx4h,7,3,implied,medium
i27tx4h,7,4,implied,medium
i27u1g3,7,4,implied,medium
i27u593,7,1,mentioned,medium
i27unqt,7,1,strong,high
i27v816,7,2,implied,medium
i27vpt9,7,3,mentioned,medium
i27ybfo,7,1,mentioned,medium
i27ze3n,7,1,mentioned,medium
i27ze3n,7,3,implied,medium
i281lwa,7,1,implied,medium
i2824ca,7,4,implied,medium
i28298g,7,1,rejected,high
i282eit,7,1,mentioned,high
i28akl5,7,1,mentioned,high
i28alz4,7,1,implied,high
i28c1ta,7,1,implied,high
i28c1ta,7,2,implied,high
i28cokl,7,1,strong,high
i28cokl,7,2,mentioned,medium
i28e2bs,7,1,mentioned,medium
i28l2p7,7,1,implied,medium
i28l2p7,7,3,implied,medium
i28r51w,7,2,implied,medium
i28sjtu,7,1,mentioned,high
i28sjtu,7,3,implied,medium
i28tx5o,7,1,mentioned,high
i28ufz6,7,1,mentioned,high
i28uz3d,7,1,mentioned,medium
i28v5lh,7,3,implied,high
i28xeam,7,1,implied,high
i28xeam,7,2,implied,high
i291yvk,7,3,implied,high
i291yvk,7,4,implied,high
i2927oe,7,1,rejected,high
i294ys1,7,1,rejected,high
i2953sb,7,1,implied,medium
i2953sb,7,3,implied,medium
i295dk0,7,1,implied,high
i29613a,7,1,strong,high
i297mef,7,1,implied,high
i298ni7,7,3,mentioned,high
i298o3u,7,1,rejected,high
i298u7d,7,1,rejected,high
i299oxt,7,1,mentioned,high
i299w91,7,4,implied,high
i29c290,7,1,strong,high
i29ex5g,7,1,strong|implied,high
i29hova,7,1,implied,high
i29hova,7,4,implied,medium
i29hoxk,7,4,implied,medium
i29i8pl,7,2,implied,high
i29i8pl,7,4,implied,medium
i29igy1,7,1,implied,medium
i29l3nw,7,2,implied,high
i29li7r,7,1,rejected,high
i29mrwn,7,1,mentioned,high
i29oen6,7,1,implied,medium
i29oen6,7,4,implied,medium
i29uas5,7,4,mentioned,medium
i29un77,7,1,mentioned,medium
i29uvvp,7,1,implied,medium
i29xmbx,7,3,implied,high
i29xmbx,7,4,implied,high
i29yx3i,7,3,mentioned,high
i2a118i,7,3,mentioned,high
i2a1hy0,7,1,mentioned,medium
i2a2ryf,7,3,mentioned,high
i2a6p77,7,1,implied,high
i2a6p77,7,3,implied,medium
i2a6yx8,7,1,mentioned,medium
i2a7byp,7,1,strong,high
i2adjnd,7,3,implied,medium
i2adk0s,7,3,mentioned,medium
i2ajnea,7,1,mentioned,medium
i2akr6l,7,1,mentioned,medium
i2akr6l,7,2,implied,medium
i2aln8p,7,4,implied,medium
i2anrx1,7,3,mentioned,high
i2arazb,7,1,rejected,high
i2atu8h,7,1,strong|implied|mentioned|rejected,high
i2au4sw,7,3,implied,high
i2awb5c,7,1,strong,high
i2awn3m,7,1,mentioned,medium
i2b309w,7,1,strong|implied|mentioned|rejected,high
i2b7ube,7,3,mentioned,high
i2bgyzu,7,1,mentioned,high
i2bn5c8,7,3,implied,medium
i2bozy8,7,1,implied,medium
i2brzia,7,1,implied,high
i2brzia,7,4,implied,medium
i2bs3m2,7,1,mentioned,medium
i2bs3m2,7,2,implied,medium
i2bskfe,7,1,mentioned,medium
i2bukru,7,1,strong,high
i2bwz89,7,1,mentioned,medium
i2bxxoi,7,4,implied,high
i2byhws,7,1,implied,high
i2byhws,7,2,implied,medium
i2c390q,7,1,implied,high
i2c390q,7,3,implied,medium
i2c5je8,7,1,strong,high
i2cg0jo,7,3,mentioned,high
i2cj3ly,7,4,implied,medium
i2cm5en,7,3,implied,high
i2cm5en,7,4,implied,high
i2cqnme,7,1,strong,high
i2cqnme,7,2,implied,medium
i2cqo91,7,1,implied,high
i2csuzc,7,1,strong,high
i2ctqli,7,1,strong|implied,high
i2ctqwl,7,1,implied,high
i2cwoq6,7,3,implied,medium
i2d1x3v,7,1,implied,medium
i2d1zx4,7,1,mentioned,medium
i2d7elg,7,3,implied,medium
i2dcet1,7,1,implied,medium
i2dijn5,7,1,mentioned,high
i2dqk86,7,1,mentioned,high
i2dvt6x,7,1,mentioned,high
i2e0ygo,7,4,implied,medium
i2e8gzm,7,1,mentioned,high
i2e8sq4,7,3,strong,high
i2e9fh3,7,1,implied,medium
i2ebp84,7,3,implied,medium
i2egaxd,7,1,mentioned,medium
i2ehfm8,7,1,implied,high
i2ehoim,7,1,mentioned,high
i2ej2go,7,1,strong|implied|mentioned|rejected,high
i2ejohu,7,1,rejected,high
i2em34j,7,1,rejected,high
i2eujq4,7,2,implied,medium
i2ex78p,7,1,implied,medium
i2fcsi1,7,1,implied,medium
i2fcz99,7,1,implied,high
i2fdt4n,7,4,implied,medium
i2fgkor,7,3,implied,high
i2fi4vb,7,4,mentioned,medium
i2fii59,7,1,strong,high
i2fjcbt,7,3,strong,high
i2fsh1o,7,1,implied,high
i2g3idc,7,2,strong,high
i2gma80,7,2,mentioned,medium
i2gqtu9,7,1,implied,high
i2gxvu2,7,1,implied,medium
i2h5a8w,7,1,rejected,high
i2h5ewg,7,1,mentioned,high
i2h6x2y,7,2,implied,high
i2h7fwz,7,1,strong,high
i2h7fwz,7,2,strong,high
i2hoo2d,7,2,implied,high
i2hov8t,7,2,implied,high
i2hq2w1,7,4,implied,high
i2hq9uc,7,1,strong,high
i2hs3ib,7,1,implied,medium
i2hs3ib,7,4,implied,medium
i2hxk1j,7,1,mentioned,medium
i2i6vvt,7,1,implied,medium
i2i6vvt,7,4,implied,medium
i2iagfs,7,1,mentioned,high
i2ica0u,7,1,mentioned,high
i2ij040,7,3,implied,high
i2ipeka,7,1,mentioned,medium
i2ipgvh,7,1,implied,medium
i2ipzvo,7,1,mentioned,medium
i2irn9l,7,2,implied,medium
i2itpea,7,1,implied,medium
i2iv2t5,7,3,mentioned,high
i2iycjv,7,1,mentioned,high
i2izkt1,7,1,mentioned,high
i2j2yct,7,3,implied,medium
i2j762x,7,1,implied,medium
i2j7ry1,7,2,implied,high
i2j815r,7,1,implied,medium
i2j815r,7,4,implied,medium
i2j8mz9,7,1,implied,medium
i2kz6d9,7,1,mentioned,medium
i2l9c45,7,1,mentioned,high
i2la76u,7,1,implied,high
i2lb3ku,7,3,implied,medium
i2lcvcd,7,1,mentioned,medium
i2lmw5p,7,1,mentioned,high
i2lvmej,7,1,implied,high
i2m1nkf,7,3,rejected,medium
i2mg9h1,7,3,implied,high
i2mg9h1,7,4,implied,high
i2mi4qd,7,1,strong,high
i2nbcav,7,1,mentioned,medium
i2nhmca,7,3,implied,high
i2nhy0x,7,3,mentioned,medium
i2nv8h7,7,1,implied,high
i2p1c3w,7,1,implied,medium
i2p1c3w,7,3,implied,medium
i2p6c26,7,1,mentioned,high
i2pdasd,7,1,mentioned,medium
i2plbku,7,1,mentioned,medium
i2q6tkl,7,2,implied,medium
i2rjwkf,7,1,strong,high
i2s5mqa,7,3,mentioned,medium
i2sng7s,7,1,mentioned,medium
i2srt0l,7,1,mentioned,high
i2ssul3,7,1,strong,high
i2t4k6a,7,1,mentioned,high
i2ta3im,7,2,implied,high
i2tbxzq,7,1,mentioned,medium
i2tc8im,7,3,implied,medium
i2tdgs8,7,1,mentioned,medium
i2tdjws,7,1,strong,high
i2teosq,7,1,rejected,high
i2tinam,7,1,mentioned,medium
i2tjggh,7,1,mentioned,high
i2tswrb,7,3,mentioned,medium
i2u4cft,7,1,implied,high
i2ueugx,7,1,implied,high
i2uninf,7,3,mentioned,medium
i2v8vxk,7,3,implied,high
i2vbemk,7,1,mentioned,high
i2wxdc3,7,1,mentioned,high
i2wyt65,7,1,mentioned,medium
i2x1sh3,7,1,implied,high
i2x64nx,7,3,mentioned,medium
i32r4l9,7,1,implied,high
i34bjpi,7,1,mentioned,high
i353t65,7,1,mentioned,high
i39nc15,7,1,mentioned,medium
i3ntwrh,7,3,mentioned,medium
i3nvt8p,7,3,implied,high
i41yiad,7,1,mentioned,high
i4lpymd,7,1,mentioned,high
i5sgq0s,7,3,implied,high
i719ub3,7,1,strong,high
i84hkzb,7,3,implied,medium
i8ekem4,7,1,strong,high
i8gsik7,7,3,mentioned,medium
i8px4hg,7,1,mentioned,high
i9i2ysr,7,1,strong,high
i9i36fe,7,1,strong,high
ibn26or,7,1,rejected,high
ibym8r7,7,1,mentioned,high
ih7s3y8,7,1,mentioned,high
il63lun,7,1,rejected,high
in0drbc,7,1,strong,high
in0drbc,7,2,implied,medium
in0e24n,7,3,implied,medium
in0fn6e,7,1,strong,high
instjuw,7,1,implied,high
instjuw,7,2,implied,medium
iuf54jw,7,1,strong,high
iufpdxl,7,3,mentioned,high
iwjqtip,7,1,mentioned,high
i2xbbpr,8,3,implied,medium
i2xdh9f,8,4,implied,medium
i2xdyqt,8,2,strong|implied,high
i2xeew8,8,2,implied,high
i2xeihp,8,1,rejected,high
i2xel1l,8,1,implied,high
i2xem9l,8,1,implied,medium
i2xerwr,8,1,rejected,high
i2xetae,8,1,implied,medium
i2xetb4,8,2,implied,medium
i2xewpl,8,2,implied,medium
i2xezvx,8,1,rejected,high
i2xf34b,8,1,mentioned,medium
i2xgbkt,8,1,mentioned,medium
i2xgiik,8,1,mentioned,medium
i2xgixe,8,1,strong,high
i2xgolx,8,1,implied,high
i2xgs16,8,1,strong|implied,high
i2xh76y,8,1,strong|implied,high
i2xh797,8,1,strong,high
i2xh7yo,8,1,implied,high
i2xhbbj,8,2,implied,high
i2xhghp,8,1,implied,high
i2xhhqf,8,1,implied,medium
i2xhilq,8,2,implied,medium
i2xhlvr,8,1,mentioned,medium
i2xhmel,8,1,strong,high
i2xhmel,8,2,implied,medium
i2xhnwk,8,1,mentioned,medium
i2xhq36,8,3,implied,medium
i2xhuun,8,4,mentioned,medium
i2xhvat,8,1,implied,medium
i2xhwh9,8,3,rejected,high
i2xi2f7,8,1,implied,medium
i2xi33d,8,4,mentioned,medium
i2xi86k,8,1,mentioned,high
i2xie43,8,4,implied,high
i2xifie,8,1,strong|implied,high
i2xifns,8,4,implied,medium
i2xij0x,8,1,mentioned,medium
i2xij51,8,2,strong|implied,high
i2xikvj,8,2,implied,medium
i2xipng,8,4,implied,medium
i2xiqec,8,4,implied,medium
i2xiqln,8,1,rejected,high
i2xj0n8,8,2,strong|implied,high
i2xj0rp,8,1,implied,high
i2xj0we,8,2,implied,medium
i2xj3op,8,2,implied,medium
i2xj7nv,8,1,mentioned,medium
i2xjb7m,8,4,implied,medium
i2xjels,8,1,mentioned,medium
i2xjf3y,8,4,implied,medium
i2xjfn1,8,4,mentioned,medium
i2xjk3h,8,1,implied,medium
i2xjkge,8,2,implied,high
i2xjkh8,8,1,strong,high
i2xjkh8,8,3,mentioned,medium
i2xjrii,8,1,implied,medium
i2xjxv4,8,1,implied,medium
i2xk2le,8,2,implied,high
i2xk8ud,8,4,implied,medium
i2xkafe,8,4,implied,medium
i2xkc0d,8,4,implied,medium
i2xkf7p,8,2,implied,high
i2xkji9,8,1,mentioned,medium
i2xkodk,8,4,implied,medium
i2xkq9j,8,1,mentioned,medium
i2xkspt,8,3,implied,medium
i2xktn9,8,1,implied,medium
i2xkv4y,8,4,implied,medium
i2xkvht,8,1,mentioned,high
i2xkxeq,8,1,implied,high
i2xkynq,8,1,mentioned,medium
i2xkyxw,8,4,mentioned,medium
i2xl31o,8,1,mentioned,medium
i2xla6c,8,4,implied,medium
i2xlcls,8,4,implied,medium
i2xleqe,8,1,implied,high
i2xlfvj,8,4,mentioned,medium
i2xlg4w,8,1,mentioned,high
i2xlgvq,8,1,implied,high
i2xlj23,8,2,implied,medium
i2xlpv8,8,2,implied,high
i2xly1i,8,3,mentioned,high
i2xm0fi,8,3,implied,medium
i2xm0oi,8,4,mentioned,medium
i2xm0uq,8,2,implied,medium
i2xm285,8,2,implied,medium
i2xm4m7,8,1,implied,medium
i2xm5qq,8,4,implied,medium
i2xm6xe,8,1,rejected,high
i2xm6y1,8,1,implied,medium
i2xm7q7,8,1,mentioned,medium
i2xmb8e,8,2,implied,high
i2xmd70,8,1,implied,medium
i2xmdmf,8,1,mentioned,medium
i2xmg91,8,1,mentioned,medium
i2xmnb6,8,2,implied,high
i2xmnlw,8,1,implied,medium
i2xmod8,8,2,implied,medium
i2xmpwp,8,4,implied,medium
i2xmq0q,8,3,mentioned,high
i2xmqpf,8,1,mentioned,high
i2xmr2z,8,1,strong,high
i2xmsfs,8,4,implied,medium
i2xmvfz,8,4,implied,medium
i2xmx0a,8,1,mentioned,medium
i2xn02z,8,3,mentioned,high
i2xn03n,8,3,strong,high
i2xn1q1,8,4,implied,medium
i2xn2mn,8,1,mentioned,medium
i2xnbls,8,4,mentioned,medium
i2xnbzg,8,1,implied,medium
i2xnflz,8,4,implied,medium
i2xniyh,8,1,mentioned,high
i2xnn6j,8,4,mentioned,medium
i2xnqfo,8,2,implied,medium
i2xnsvy,8,4,implied,medium
i2xnt9t,8,1,implied,high
i2xnzzh,8,4,mentioned,medium
i2xo2xr,8,1,mentioned,medium
i2xo2y1,8,3,implied,medium
i2xo33u,8,4,implied,medium
i2xo86z,8,4,implied,medium
i2xoeq2,8,4,implied,medium
i2xogiv,8,4,implied,medium
i2xohe8,8,4,implied,medium
i2xolgv,8,1,mentioned,medium
i2xonf1,8,4,implied,high
i2xonl6,8,1,mentioned,high
i2xonqa,8,4,implied,medium
i2xoyw1,8,2,implied,medium
i2xoyw1,8,4,implied,medium
i2xp5cc,8,1,mentioned,medium
i2xp9ag,8,4,implied,medium
i2xpbbf,8,4,implied,medium
i2xpc7d,8,4,implied,medium
i2xpdju,8,2,implied,medium
i2xpdom,8,1,mentioned,medium
i2xpeal,8,4,implied,medium
i2xpi12,8,1,implied,medium
i2xpntc,8,4,implied,medium
i2xpqby,8,1,implied,medium
i2xpr2v,8,4,implied,medium
i2xpsh8,8,4,implied,medium
i2xptvp,8,1,mentioned,medium
i2xpuq5,8,2,strong|implied,high
i2xpxrq,8,1,rejected,medium
i2xq216,8,1,mentioned,high
i2xq31z,8,1,implied,high
i2xq63w,8,1,implied,high
i2xq6dc,8,1,rejected,high
i2xq8d0,8,4,implied,medium
i2xqa5a,8,4,implied,medium
i2xqdao,8,1,strong,high
i2xqf9w,8,1,mentioned,medium
i2xqgj6,8,4,implied,medium
i2xqhd0,8,1,mentioned,medium
i2xqiww,8,2,implied,high
i2xqode,8,4,rejected,medium
i2xqx8z,8,4,mentioned,medium
i2xr2l1,8,4,implied,medium
i2xr4u3,8,1,mentioned,medium
i2xr6vh,8,4,implied,medium
i2xr7c3,8,1,implied,medium
i2xrhpz,8,1,mentioned,medium
i2xrlkb,8,4,implied,medium
i2xrm3g,8,2,strong|implied,high
i2xrmnp,8,1,rejected,high
i2xrsdi,8,4,implied,medium
i2xs09v,8,4,implied,medium
i2xs2w3,8,4,mentioned,medium
i2xs40y,8,1,implied,medium
i2xs6qx,8,1,mentioned,medium
i2xs7g7,8,3,implied,medium
i2xs7n0,8,4,implied,medium
i2xshm6,8,4,implied,medium
i2xsp2l,8,1,mentioned,high
i2xsso3,8,1,mentioned,high
i2xsu8s,8,4,implied,medium
i2xswa2,8,4,implied,medium
i2xt1as,8,4,rejected,high
i2xte47,8,1,implied,medium
i2xtece,8,1,implied,medium
i2xtli0,8,4,implied,medium
i2xtu7j,8,4,implied,high
i2xtxd0,8,1,implied,medium
i2xtyed,8,1,mentioned,medium
i2xu2kj,8,1,mentioned,medium
i2xu3w2,8,1,implied,medium
i2xu4v1,8,1,rejected,high
i2xueor,8,4,implied,medium
i2xuevz,8,1,mentioned,medium
i2xuljx,8,4,implied,medium
i2xuq9h,8,1,implied,medium
i2xuyxa,8,3,implied,high
i2xvbko,8,1,mentioned,medium
i2xvj7r,8,4,implied,medium
i2xvlx7,8,3,implied,medium
i2xvpgv,8,4,mentioned,medium
i2xvppc,8,1,strong|implied|mentioned|rejected,high
i2xvreq,8,4,implied,medium
i2xw7c0,8,4,implied,medium
i2xw82o,8,1,mentioned,medium
i2xwwqy,8,1,mentioned,high
i2xwwxv,8,1,mentioned,high
i2xwxdk,8,1,mentioned,medium
i2xwz2k,8,4,implied,medium
i2xx99t,8,1,mentioned,medium
i2xx9qb,8,4,implied,medium
i2xxbrk,8,1,mentioned,medium
i2xxcjq,8,4,implied,medium
i2xxfq7,8,1,mentioned,medium
i2xxhvt,8,1,mentioned,medium
i2xxlwj,8,4,implied,high
i2xxmfo,8,1,implied,medium
i2xxs81,8,4,implied,medium
i2xxxzd,8,1,implied,medium
i2xxxzd,8,4,implied,medium
i2xy0gn,8,1,mentioned,medium
i2xy0si,8,1,implied,high
i2xy1uo,8,4,implied,medium
i2xy408,8,2,implied,medium
i2xy6er,8,1,mentioned,medium
i2xy7je,8,1,mentioned,medium
i2xybof,8,4,implied,medium
i2xyg3y,8,4,implied,medium
i2xyj7h,8,2,implied,medium
i2xyuwf,8,3,implied,high
i2xywar,8,3,implied,high
i2xyztp,8,1,implied,medium
i2xz2z6,8,1,mentioned,medium
i2xz3ab,8,1,mentioned,high
i2xz3ab,8,4,implied,medium
i2xz5tc,8,1,implied,high
i2xz7ig,8,4,mentioned,medium
i2xzasa,8,1,mentioned,medium
i2xzibg,8,2,implied,high
i2xzqd1,8,1,rejected,high
i2xzqox,8,1,rejected,high
i2xzt9t,8,4,implied,medium
i2y00hw,8,3,implied,medium
i2y0230,8,4,mentioned,medium
i2y04k0,8,4,implied,medium
i2y08hu,8,4,implied,medium
i2y0c0a,8,4,implied,high
i2y0ekh,8,4,implied,medium
i2y0fb5,8,4,implied,medium
i2y0nig,8,4,strong,high
i2y0noe,8,1,mentioned,medium
i2y0tg2,8,1,mentioned,medium
i2y0v3k,8,1,implied,medium
i2y10ck,8,1,mentioned,high
i2y11bh,8,1,mentioned,medium
i2y1bpc,8,4,implied,high
i2y1cjr,8,4,implied,medium
i2y1gua,8,1,implied,high
i2y1s21,8,1,implied,medium
i2y1s28,8,1,mentioned,high
i2y1s28,8,4,mentioned,medium
i2y1xj7,8,4,implied,medium
i2y25y1,8,4,implied,medium
i2y2rqe,8,1,implied,medium
i2y2v4j,8,1,implied,medium
i2y321o,8,2,strong|implied,high
i2y33wy,8,1,strong,high
i2y342t,8,1,mentioned,medium
i2y371g,8,4,implied,medium
i2y382n,8,4,mentioned,high
i2y3etp,8,4,implied,medium
i2y3j72,8,4,implied,medium
i2y3jbb,8,4,mentioned,medium
i2y3s7y,8,4,implied,medium
i2y3twt,8,4,implied,medium
i2y3yjb,8,1,mentioned,medium
i2y4av0,8,1,strong,high
i2y4l7y,8,1,strong,high
i2y4p2d,8,1,implied,medium
i2y4qob,8,4,mentioned,medium
i2y4sos,8,1,mentioned,medium
i2y4z8r,8,1,mentioned,medium
i2y4z8r,8,3,strong,medium
i2y53e3,8,4,implied,medium
i2y5aq4,8,1,implied,medium
i2y5bqy,8,4,mentioned,medium
i2y5dc9,8,4,implied,medium
i2y5dx1,8,1,implied,high
i2y5ogd,8,1,implied,medium
i2y5qa4,8,2,implied,high
i2y5qxg,8,2,strong|implied,high
i2y6237,8,4,implied,high
i2y6dol,8,4,implied,medium
i2y6gu5,8,4,implied,medium
i2y6m8h,8,4,implied,medium
i2y6vj7,8,4,implied,medium
i2y6vjm,8,1,mentioned,medium
i2y6ww0,8,1,mentioned,medium
i2y75ht,8,1,mentioned,medium
i2y7dz8,8,4,implied,medium
i2y7p80,8,1,strong|implied|mentioned|rejected,high
i2y8600,8,3,strong,high
i2y8lc7,8,1,rejected,high
i2y8v6r,8,2,implied,high
i2y8wrc,8,4,mentioned,high
i2y8ztr,8,1,mentioned,medium
i2y9473,8,4,implied,medium
i2yaks2,8,1,mentioned,high
i2yb3pk,8,1,mentioned,medium
i2ybdg9,8,1,mentioned,high
i2ybl0k,8,3,implied,medium
i2ybo65,8,4,implied,medium
i2ybye8,8,2,implied,medium
i2yc5ev,8,1,implied,high
i2yd8tq,8,1,strong,high
i2ydrhy,8,4,implied,medium
i2ydryc,8,4,implied,medium
i2ye2s2,8,4,mentioned,high
i2yei4v,8,1,mentioned,high
i2yenpi,8,1,mentioned,medium
i2yetha,8,1,implied,high
i2yexms,8,2,strong|implied,high
i2yf0ks,8,4,implied,medium
i2yfae8,8,4,implied,medium
i2yfj8u,8,1,mentioned,medium
i2yfjto,8,1,mentioned,high
i2yg4zi,8,1,implied,high
i2yg84r,8,4,implied,medium
i2ygzoo,8,4,implied,high
i2yh7nn,8,1,mentioned,medium
i2yhl2b,8,4,mentioned,medium
i2yik3q,8,1,implied,medium
i2yik3q,8,4,implied,medium
i2yikjr,8,1,implied,high
i2yiu98,8,1,mentioned,medium
i2yj08q,8,1,mentioned,medium
i2yjf1y,8,4,implied,medium
i2yji0n,8,4,implied,medium
i2yjkvy,8,1,mentioned,high
i2yjnwm,8,4,rejected,medium
i2yjvn5,8,2,implied,medium
i2yjw8z,8,1,mentioned,high
i2yjxpg,8,4,implied,medium
i2yk4o2,8,4,implied,medium
i2ykbpd,8,4,implied,medium
i2yke1z,8,1,mentioned,medium
i2yklcg,8,4,mentioned,medium
i2ykz0j,8,4,implied,medium
i2yl9ff,8,1,strong,high
i2ylbzx,8,4,implied,medium
i2ylezj,8,1,mentioned,medium
i2ylop4,8,1,mentioned,medium
i2ylxxa,8,3,implied,high
i2ym13z,8,1,implied,medium
i2yma1b,8,1,implied,medium
i2yma1b,8,2,implied,medium
i2ymwcb,8,4,implied,medium
i2yn7n1,8,2,strong,high
i2ynbmp,8,4,mentioned,medium
i2yndwy,8,1,implied,high
i2yndwy,8,4,implied,medium
i2yngp8,8,1,implied,medium
i2ynwis,8,1,implied,high
i2ynyl9,8,1,mentioned,medium
i2yp8t5,8,4,implied,medium
i2yp8zo,8,1,rejected,medium
i2yppt3,8,4,mentioned,high
i2yq02c,8,2,implied,medium
i2yq1xb,8,3,implied,medium
i2yq1xb,8,4,implied,medium
i2yq5ca,8,2,implied,medium
i2yqep9,8,4,implied,medium
i2yqiba,8,4,implied,medium
i2yqu1o,8,3,strong,high
i2yqu1o,8,4,implied,medium
i2yr84e,8,4,implied,medium
i2yro5c,8,4,implied,medium
i2ys30b,8,1,mentioned,medium
i2ytd6b,8,1,mentioned,medium
i2ytmp0,8,1,mentioned,medium
i2ytv8u,8,1,strong|implied|mentioned|rejected,high
i2ytvap,8,1,mentioned,medium
i2yucs4,8,1,implied,high
